year,month,day,length,title,file,Topic,Count,topic_1,topic_2,topic_3,topic_4,Topic_Label,length_type_v1,date
2023,10,23,18,"Guilt, anguish of Palestinians mourning Gaza from afar as Israel bombs it",2023-10-23_2906.txt,2,136,my,her,she,we,"my, her, she, we",Short (<300),2023-10-01
2023,10,23,18,"Gaza death toll tops 5,000, nearly half of them children: Officials",2023-10-23_2905.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Short (<300),2023-10-01
2023,10,23,18,Where are Gaza’s neighbourhoods destroyed by Israel?,2023-10-23_2908.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Short (<300),2023-10-01
2023,12,23,18,More than 200 dead in 24 hours in Gaza as Israeli raids turn ‘more intense’,2023-12-23_1632.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Short (<300),2023-12-01
2023,12,24,18,"50,000 women pregnant in Gaza amid ‘decimation’ of its health system",2023-12-24_1621.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Short (<300),2023-12-01
2023,12,24,18,Palestinians flee homes in central Gaza after Israeli evacuation order,2023-12-24_1629.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Short (<300),2023-12-01
2023,10,19,18,Several Palestinians killed by Israeli forces in the occupied West Bank,2023-10-19_2994.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Short (<300),2023-10-01
2023,10,19,18,Israel’s war on Gaza: Is the West Bank under increased attack too?,2023-10-19_2996.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Short (<300),2023-10-01
2023,10,19,18,"Analysis: Will Israel attack Gaza on the ground and if so, when and how?",2023-10-19_2989.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Short (<300),2023-10-01
2023,10,19,18,"Palestinian teacher determined to stay in Gaza, whatever the cost",2023-10-19_2986.txt,2,136,my,her,she,we,"my, her, she, we",Short (<300),2023-10-01
2023,10,19,18,My struggle as a ‘displaced’ Gaza mother as Israel bombs my people,2023-10-19_2992.txt,2,136,my,her,she,we,"my, her, she, we",Short (<300),2023-10-01
2023,10,19,18,"A romance, a birthplace: Destroyed memories of Gaza’s bombed Ahli Hospital",2023-10-19_3009.txt,2,136,my,her,she,we,"my, her, she, we",Short (<300),2023-10-01
2023,10,19,18,Gaza’s only cancer hospital could shut down amid Israel’s war and siege,2023-10-19_3016.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Short (<300),2023-10-01
2023,10,19,18,Khan Younis homes in southern Gaza levelled by deadly Israeli bombardment,2023-10-19_3007.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Short (<300),2023-10-01
2023,12,25,18,Israel hits Bethlehem in Christmas raids on occupied West Bank,2023-12-25_1613.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Short (<300),2023-12-01
2023,12,25,18,Israel’s Netanyahu heckled inside parliament by families of Hamas captives,2023-12-25_1607.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Short (<300),2023-12-01
2023,12,25,18,Gaza’s Maghazi refugee camp in ruins after deadly Israeli attack,2023-12-25_1604.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Short (<300),2023-12-01
2023,12,25,18,Photos: The staggering human toll of Israel’s war on Gaza,2023-12-25_1614.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Short (<300),2023-12-01
2023,12,15,18,Israeli army says it mistakenly killed three captives held in Gaza,2023-12-15_1732.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Short (<300),2023-12-01
2023,12,15,18,"Emaciated but alive: Gaza mothers, premature babies reunited in Egypt",2023-12-15_1749.txt,2,136,my,her,she,we,"my, her, she, we",Short (<300),2023-12-01
2023,12,15,18,Israeli air attack on residential home in Rafah kills four Palestinians,2023-12-15_1731.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Short (<300),2023-12-01
2023,10,18,18,Israel-Gaza: What international law says about the deadly hospital strike,2023-10-18_3026.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Short (<300),2023-10-01
2023,10,18,18,‘We were in hell’: Day after deadly attack on Gaza’s al-Ahli Arab Hospital,2023-10-18_3028.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Short (<300),2023-10-01
2023,10,18,18,"Where in Gaza is al-Ahli Arab Hospital, the site hit amid war with Israel?",2023-10-18_3031.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Short (<300),2023-10-01
2023,11,21,18,"Hamas, Israel leaders suggest deal is ‘close’ on captives, Gaza truce",2023-11-21_2193.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Short (<300),2023-11-01
2023,11,21,18,Intense Israeli air strikes hit Gaza amid growing signs of truce,2023-11-21_2183.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Short (<300),2023-11-01
2023,11,21,18,Hospitals in northern Gaza completely out of service: Health official,2023-11-21_2189.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Short (<300),2023-11-01
2023,10,25,18,At least five killed in Israeli raids in occupied West Bank: Ministry,2023-10-25_2869.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Short (<300),2023-10-01
2023,10,25,18,We ‘die slowly every single day’: What survival means for one Gaza family,2023-10-25_2870.txt,2,136,my,her,she,we,"my, her, she, we",Short (<300),2023-10-01
2023,10,25,18,"Israeli air raids flatten homes, kill dozens at a time in southern Gaza",2023-10-25_2864.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Short (<300),2023-10-01
2023,11,20,18,Qatar PM says only ‘minor’ challenges to Israel-Hamas captive deal,2023-11-20_2221.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Short (<300),2023-11-01
2023,11,20,18,Amid Israel’s attacks Gaza’s traumatised children need psychological aid,2023-11-20_2210.txt,2,136,my,her,she,we,"my, her, she, we",Short (<300),2023-11-01
2023,11,20,18,Better than a tent: The Gaza family living in ruins of their bombed home,2023-11-20_2216.txt,2,136,my,her,she,we,"my, her, she, we",Short (<300),2023-11-01
2023,11,20,18,Premature babies evacuated from Gaza to Egypt amid Israeli attacks,2023-11-20_2200.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Short (<300),2023-11-01
2023,11,20,18,Group of 28 premature Gaza babies evacuated to Egypt amid Israeli attacks,2023-11-20_2201.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Short (<300),2023-11-01
2023,11,20,18,Israel targets Gaza’s Indonesian Hospital: Here is what’s to know,2023-11-20_2204.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Short (<300),2023-11-01
2023,11,20,18,"Why does Israel target Palestinian hospitals? Psyops, say analysts",2023-11-20_2212.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Short (<300),2023-11-01
2023,11,20,18,Israeli tanks besiege Gaza’s Indonesian Hospital,2023-11-20_2213.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Short (<300),2023-11-01
2023,10,26,18,Al Jazeera Gaza reporter’s family grieves relatives in Israeli attack,2023-10-26_2830.txt,2,136,my,her,she,we,"my, her, she, we",Short (<300),2023-10-01
2023,10,26,18,"Middle East Roundup: In Gaza, mourning is a luxury",2023-10-26_2833.txt,2,136,my,her,she,we,"my, her, she, we",Short (<300),2023-10-01
2023,12,14,18,Casualties mount in occupied West Bank as Israeli forces extend raids,2023-12-14_1771.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Short (<300),2023-12-01
2023,11,12,18,"Israeli raids kill 3 more Palestinians in West Bank, health officials say",2023-11-12_2391.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Short (<300),2023-11-01
2023,11,12,18,"In this relentless war, oh how I miss my students",2023-11-12_2385.txt,2,136,my,her,she,we,"my, her, she, we",Short (<300),2023-11-01
2023,11,12,18,Gaza’s al-Quds Hospital ceases operations amid Israeli attacks,2023-11-12_2381.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Short (<300),2023-11-01
2023,11,12,18,"Israeli strikes in Gaza kill at least 13, destroy al-Shifa’s cardiac ward",2023-11-12_2386.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Short (<300),2023-11-01
2023,11,12,18,How are Gaza casualty updates affected by Israeli attacks on hospitals?,2023-11-12_2387.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Short (<300),2023-11-01
2023,11,12,18,Indonesian staff at Gaza hospital ‘resigned to fate’ as Israelis close in,2023-11-12_2392.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Short (<300),2023-11-01
2023,10,13,18,‘I want to see his body’: Nepali dreams turn into Israeli nightmare,2023-10-13_3172.txt,2,136,my,her,she,we,"my, her, she, we",Short (<300),2023-10-01
2023,10,13,18,"‘Nowhere safe to go’: Confusion, fear after Israel’s warning to evacuate",2023-10-13_3140.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Short (<300),2023-10-01
2023,10,13,18,Dozens killed while fleeing Gaza homes as Israel conducts ground raids,2023-10-13_3142.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Short (<300),2023-10-01
2023,10,13,18,"Israel’s evacuation order for Gaza ‘death sentence’ for patients, WHO says",2023-10-13_3156.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Short (<300),2023-10-01
2023,10,13,18,WHO warns hospitals in besieged Gaza Strip are at ‘breaking point’,2023-10-13_3170.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Short (<300),2023-10-01
2023,10,13,18,Palestinians flee their homes towards southern Gaza after Israeli order,2023-10-13_3152.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Short (<300),2023-10-01
2023,10,13,18,What Gaza infrastructure has been damaged since Israel declared war?,2023-10-13_3161.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Short (<300),2023-10-01
2023,10,13,18,Israel attacks on Gaza refugee camp kills dozens of Palestinians,2023-10-13_3167.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Short (<300),2023-10-01
2023,12,9,18,"Two teenagers killed, 15 detained in Israeli raids in occupied West Bank",2023-12-09_1844.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Short (<300),2023-12-01
2023,10,21,18,Hamas says Israel refused to receive 2 hostages; Israel calls it propaganda,2023-10-21_2938.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Short (<300),2023-10-01
2023,11,5,18,‘Intense bombings’ by Israeli forces around Gaza hospitals amid blackout,2023-11-05_2556.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Short (<300),2023-11-01
2023,11,5,18,Gaza’s Shifa hospital transfers maternity ward to al-Helou private hospital,2023-11-05_2564.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Short (<300),2023-11-01
2023,11,5,18,"Israel bombs al-Maghazi refugee camp, killing dozens, Gaza officials say",2023-11-05_2570.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Short (<300),2023-11-01
2023,11,10,18,Israel-Gaza war: Escalating violence in the West Bank,2023-11-10_2431.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Short (<300),2023-11-01
2023,11,10,18,Israel intensifies raids in the occupied West Bank,2023-11-10_2443.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Short (<300),2023-11-01
2023,11,10,18,"This Israel war has no mercy, Gaza rescue workers say",2023-11-10_2445.txt,2,136,my,her,she,we,"my, her, she, we",Short (<300),2023-11-01
2023,11,10,18,Gaza’s hospitals on the brink of collapse,2023-11-10_2417.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Short (<300),2023-11-01
2023,11,10,18,Health centres in north Gaza under siege in ‘day of war against hospitals’,2023-11-10_2423.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Short (<300),2023-11-01
2023,11,10,18,Which of Gaza’s hospitals is Israel threatening?,2023-11-10_2428.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Short (<300),2023-11-01
2023,11,10,18,"Israel strikes Gaza’s biggest hospital complex, health officials say",2023-11-10_2446.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Short (<300),2023-11-01
2023,11,10,18,Tens of thousands flee on foot as UN says north of Gaza is ‘hell on earth’,2023-11-10_2418.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Short (<300),2023-11-01
2023,11,10,18,At least 25 people killed in Israeli attacks on Gaza City school,2023-11-10_2419.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Short (<300),2023-11-01
2023,11,10,18,Israeli bombardments damage more than half of Gaza’s housing units,2023-11-10_2433.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Short (<300),2023-11-01
2023,12,5,18,‘Massacres await’: Palestinians in Nablus warn of deadly settler attacks,2023-12-05_1917.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Short (<300),2023-12-01
2023,12,5,18,"Qatar emir condemns ‘genocide’ in Gaza, urges ceasefire at GCC summit",2023-12-05_1921.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Short (<300),2023-12-01
2023,12,5,18,Searching for survivors after Israeli attack on central Gaza building,2023-12-05_1909.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Short (<300),2023-12-01
2023,12,5,18,Israel intensifies strikes on Gaza’s second-largest city,2023-12-05_1919.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Short (<300),2023-12-01
2023,12,5,18,Northern Gaza hospital ‘overwhelmed by horror’ as Israeli army lays siege,2023-12-05_1922.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Short (<300),2023-12-01
2023,11,4,18,Protests in Israel target Netanyahu over release of captives,2023-11-04_2573.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Short (<300),2023-11-01
2023,11,4,18,‘Significant pause’ in Gaza fighting needed to free captives: US official,2023-11-04_2592.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Short (<300),2023-11-01
2023,11,4,18,A letter to President Biden from a grieving Palestinian,2023-11-04_2578.txt,2,136,my,her,she,we,"my, her, she, we",Short (<300),2023-11-01
2023,11,4,18,"‘Want to die with my family’: Gaza workers, patients stuck in West Bank",2023-11-04_2589.txt,2,136,my,her,she,we,"my, her, she, we",Short (<300),2023-11-01
2023,11,4,18,‘We have nothing’: Families seek safety from bombs inside Gaza hospitals,2023-11-04_2593.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Short (<300),2023-11-01
2023,11,9,18,Deadly assault on Jenin refugee camp as Israel raids on West Bank intensify,2023-11-09_2455.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Short (<300),2023-11-01
